"tollbooth_id","direction","legacy_id","tollbooth_name","coords","status","strech_id","state","place","lines","type","highway","operator_2025","gate_to"
,,557,"esperanza hornos","27.606910229393343, -109.90310133337965","open",415,"sonora","entronque",1,"toll","117-libramiento ciudad obregon","lico",
,,150,"esperanza","27.603744667460937, -109.93908526422884","open",418,"sonora","troncal",6,"toll",15,"capufe",
,,148,"estacion don","26.849791001665388, -109.37326206852237","open",416,"sonora","troncal",5,"toll",15,"capufe",
,,149,"fundicion","27.32039761314023, -109.71978637933714","open",417,"sonora","troncal",5,"toll",15,"capufe",
,,151,"guaymas","28.036517969585383, -110.92414646858674","open",419,"sonora","troncal",5,"toll","15D","capufe",
,,152,"hermosillo","29.2207043648971, -110.93020256801417","open",420,"sonora","troncal",8,"toll",15,"capufe",
,,153,"magdalena","30.629278285658106, -110.94871876882378","open",421,"sonora","troncal",5,"toll","15D","capufe",
,,559,"sahuaripa","29.030222826340893, -110.85554085804226","open",424,"sonora","entronque",1,"toll","10D-20-10D","libramientohermosillo","bypass"
,,559,"sahuaripa","29.030222826340893, -110.85554085804226","open",422,"sonora","entronque",1,"toll","10D-20-10D","libramientohermosillo","bypass"
,,559,"sahuaripa","29.02970183857509, -110.85426082999997","open",423,"sonora","troncal",6,"toll","10D","libramientohermosillo","bypass"
,,559,"sahuaripa","29.030270982054017, -110.85305613473392","open",424,"sonora","entronque",1,"toll","20-10D-20","libramientohermosillo","bypass"
,,559,"sahuaripa","29.030270982054017, -110.85305613473392","open",422,"sonora","entronque",1,"toll","20-10D-20","libramientohermosillo","bypass"
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",524,"edomx","troncal",4,"toll","arco norte (40D)","arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",525,"edomx","troncal",4,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",526,"edomx","troncal",4,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",527,"edomx","troncal",4,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",528,"edomx","troncal",4,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",529,"edomx","troncal",4,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",530,"edomx","troncal",4,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",531,"edomx","troncal",4,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",532,"edomx","troncal",4,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",533,"edomx","troncal",4,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",534,"edomx","troncal",4,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",535,"edomx","troncal",4,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",536,"edomx","troncal",4,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",537,"edomx","troncal",4,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",551,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",561,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",567,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",576,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",589,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",602,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",616,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",737,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",630,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",644,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",659,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",674,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",689,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",704,"edomx","troncal",6,"toll",,"arconorte",
,,443,"atlacomulco","19.911796932591137, -99.85253982523166","open",719,"edomx","troncal",6,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",538,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",539,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",540,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",541,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",542,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",543,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",544,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",545,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",546,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",547,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",548,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",549,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",550,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",551,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",537,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",563,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",568,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",578,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",590,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",604,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",618,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",738,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",632,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",646,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",660,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",675,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",690,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",705,"edomx","entronque",2,"toll",,"arconorte",
,,442,"acambay","19.923420387940723, -99.84427680708129","open",720,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",552,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",553,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",554,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",555,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",556,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",557,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",558,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",559,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",560,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",561,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",562,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",563,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",564,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",565,"edomx","entronque",3,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",536,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",550,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",582,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",594,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",607,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",621,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",742,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",635,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",647,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",661,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",676,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",691,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",706,"edomx","entronque",2,"toll",,"arconorte",
,,441,"jilotepec","19.976578425529574, -99.53150130772515","open",721,"edomx","entronque",2,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997873125950655, -99.49206331200297","open",582,"edomx","entronque",1,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997873125950655, -99.49206331200297","open",583,"edomx","entronque",1,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997873125950655, -99.49206331200297","open",578,"edomx","entronque",1,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997873125950655, -99.49206331200297","open",576,"edomx","entronque",1,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997798680886277, -99.49186221077878","open",597,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997798680886277, -99.49186221077878","open",609,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997798680886277, -99.49186221077878","open",623,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997798680886277, -99.49186221077878","open",744,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997798680886277, -99.49186221077878","open",637,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997798680886277, -99.49186221077878","open",649,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997798680886277, -99.49186221077878","open",633,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997798680886277, -99.49186221077878","open",678,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997798680886277, -99.49186221077878","open",693,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997798680886277, -99.49186221077878","open",708,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.997798680886277, -99.49186221077878","open",723,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",569,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",570,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",571,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",572,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",573,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",574,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",575,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",576,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",577,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",578,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",579,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",580,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",581,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.996284694989978, -99.49039081182553","open",582,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.99614342800426, -99.48965419693805","open",565,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.99614342800426, -99.48965419693805","open",549,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.99614342800426, -99.48965419693805","open",535,"edomx","entronque",3,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.998659745025932, -99.48778711267755","open",565,"edomx","entronque",2,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.998659745025932, -99.48778711267755","open",549,"edomx","entronque",2,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.998659745025932, -99.48778711267755","open",535,"edomx","entronque",2,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.99870152990015, -99.48758454460598","open",581,"edomx","entronque",2,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.99870152990015, -99.48758454460598","open",580,"edomx","entronque",2,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.99870152990015, -99.48758454460598","open",579,"edomx","entronque",2,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.99870152990015, -99.48758454460598","open",577,"edomx","entronque",2,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.99870152990015, -99.48758454460598","open",575,"edomx","entronque",2,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.99870152990015, -99.48758454460598","open",574,"edomx","entronque",2,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.99870152990015, -99.48758454460598","open",573,"edomx","entronque",2,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.99870152990015, -99.48758454460598","open",572,"edomx","entronque",2,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.99870152990015, -99.48758454460598","open",571,"edomx","entronque",2,"toll",,"arconorte",
,,440,"Queretaro-arco norte","19.99870152990015, -99.48758454460598","open",570,"edomx","entronque",2,"toll",,"arconorte",
